POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
8108,153 ROBERT WALLACE DR,Soccer Field,MCCULLOUGH MINI SOCCER FIELD,"{""coordinates"": [-76.52853833978148, 44.23593462698785], ""type"": ""Point""}","44.23593462698785,-76.52853833978148"
7828,2903 JOYCEVILLE RD,Soccer Field,JOYCEVILLE PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.33460238417003, 44.35905448593999], ""type"": ""Point""}","44.35905448593999,-76.33460238417003"
7237,251 MCMAHON AVE,Soccer Field,LORD STRATHCONA PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.52206274440454, 44.251534756683895], ""type"": ""Point""}","44.251534756683895,-76.52206274440454"
7829,1180 WOODBINE RD,Soccer Field,WOODBINE PARK SOCCER FIELD 1,"{""coordinates"": [-76.6018452846708, 44.259529770227815], ""type"": ""Point""}","44.259529770227815,-76.6018452846708"
7831,114 WILEY ST,Soccer Field,ST FRANCIS OF ASSISI CS SOCCER FIELD,"{""coordinates"": [-76.49141081372393, 44.26068747283847], ""type"": ""Point""}","44.26068747283847,-76.49141081372393"
7432,150 WEST ST,Parking Lot,FRONTENAC COUNTY COURT HOUSE LOT,"{""coordinates"": [-76.48948157036227, 44.228341972669924], ""type"": ""Point""}","44.228341972669924,-76.48948157036227"
7135,1 KING ST E,Parking Lot,RICHARDSON BEACH LOT,"{""coordinates"": [-76.48969234776692, 44.222587397127405], ""type"": ""Point""}","44.222587397127405,-76.48969234776692"
8012,121 STUART ST,Parking Lot,QUEEN'S KGH UNDERGROUND GARAGE,"{""coordinates"": [-76.49468047356999, 44.224896419036064], ""type"": ""Point""}","44.224896419036064,-76.49468047356999"
7433,205 RIDEAU ST,Parking Lot,RIDEAUCREST LOT,"{""coordinates"": [-76.48264807542571, 44.23949491787793], ""type"": ""Point""}","44.23949491787793,-76.48264807542571"
7709,169 QUEEN ST,Parking Lot,BYRON LOT,"{""coordinates"": [-76.48580306333442, 44.23337823866293], ""type"": ""Point""}","44.23337823866293,-76.48580306333442"
7631,2 CAEN CRES,Park,CAEN PARK (CFB),"{""coordinates"": [-76.44119196925382, 44.23986647617481], ""type"": ""Point""}","44.23986647617481,-76.44119196925382"
7632,,Park,WATERFRONT PATHWAY,"{""coordinates"": [-76.48048661150415, 44.22653211535797], ""type"": ""Point""}","44.22653211535797,-76.48048661150415"
7634,76 ORDNANCE ST,Park,ARTILLERY PARK,"{""coordinates"": [-76.48434228468844, 44.23448811764437], ""type"": ""Point""}","44.23448811764437,-76.48434228468844"
7635,2 HOWE ISLAND FERRY RD,Park,CHANNEL VIEW PARK,"{""coordinates"": [-76.3276991838481, 44.278477260553515], ""type"": ""Point""}","44.278477260553515,-76.3276991838481"
7403,692 BAGOT ST,Monument,MEGAFFIN MONUMENT,"{""coordinates"": [-76.48714413970907, 44.24303915941151], ""type"": ""Point""}","44.24303915941151,-76.48714413970907"
7406,23 ONTARIO ST,Monument,STEAM MUSEUM MONUMENT,"{""coordinates"": [-76.48439142435544, 44.22401938329171], ""type"": ""Point""}","44.22401938329171,-76.48439142435544"
7981,225 ONTARIO ST,Monument,CONFDERATION PARK SCULPTURE (ATLANTIS),"{""coordinates"": [-76.47940907920575, 44.229699058614436], ""type"": ""Point""}","44.229699058614436,-76.47940907920575"
7982,225 ONTARIO ST,Monument,CONFEDERATION PARK FLOWER STONE,"{""coordinates"": [-76.4794411580251, 44.22944632149921], ""type"": ""Point""}","44.22944632149921,-76.4794411580251"
8110,120 NORMAN ROGERS DR,Soccer Field,CENTENNIAL PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.51946293776149, 44.23102226804132], ""type"": ""Point""}","44.23102226804132,-76.51946293776149"
7833,455 ST. MARTHA ST,Soccer Field,ST. MARTHA ES SOCCER FIELD,"{""coordinates"": [-76.4491600527764, 44.26460630709607], ""type"": ""Point""}","44.26460630709607,-76.4491600527764"
7241,2903 JOYCEVILLE RD,Soccer Field,JOYCEVILLE PUBLIC SCHOOL SOCCER FIELD 2,"{""coordinates"": [-76.3343033541781, 44.35852831064837], ""type"": ""Point""}","44.35852831064837,-76.3343033541781"
7242,19 CRERAR BLVD,Soccer Field,R G SINCLAIR PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.5699110114272, 44.21603001593524], ""type"": ""Point""}","44.21603001593524,-76.5699110114272"
7138,685 BROCK ST,Drink Fountain,CHURCHILL PARK DRINKING FOUNTAIN,"{""coordinates"": [-76.50768007166015, 44.233180075851365], ""type"": ""Point""}","44.233180075851365,-76.50768007166015"
7437,1180 WOODBINE RD,Drink Fountain,WOODBINE PARK DRINKING FOUNTAIN,"{""coordinates"": [-76.60335268099881, 44.25994684489488], ""type"": ""Point""}","44.25994684489488,-76.60335268099881"
7711,100 DAYS RD,Washroom,CENTRE 70 WASHROOM,"{""coordinates"": [-76.5684558945189, 44.21889360768733], ""type"": ""Point""}","44.21889360768733,-76.5684558945189"
7140,1030 SUNNYSIDE RD,Washroom,CATARAQUI COMMUNITY CENTRE WASHROOM,"{""coordinates"": [-76.55068337119546, 44.27987511831035], ""type"": ""Point""}","44.27987511831035,-76.55068337119546"
7712,1 THE TRAGICALLY HIP WAY,Washroom,LEON'S CENTRE WASHROOM,"{""coordinates"": [-76.47968216752308, 44.233208442217204], ""type"": ""Point""}","44.233208442217204,-76.47968216752308"
7714,1030 SUNNYSIDE RD,Washroom,CATARAQUI COMMUNITY CENTRE WASHROOM,"{""coordinates"": [-76.55123546831413, 44.279524662887546], ""type"": ""Point""}","44.279524662887546,-76.55123546831413"
7934,470 MAPLE LAWN DR,Park,EDENWOOD PARK,"{""coordinates"": [-76.45770437399182, 44.303199888771076], ""type"": ""Point""}","44.303199888771076,-76.45770437399182"
7636,34 FAIRCREST BLVD,Park,RIVERSIDE WATERSIDE PARK,"{""coordinates"": [-76.40899800223951, 44.24553139271025], ""type"": ""Point""}","44.24553139271025,-76.40899800223951"
7936,200 KING ST,Park,BREAKWATER PARK,"{""coordinates"": [-76.49939939882735, 44.22232810607301], ""type"": ""Point""}","44.22232810607301,-76.49939939882735"
7347,160 JAMES ST,Park,GREEN BAY OPEN SPACE (CFB),"{""coordinates"": [-76.46698547891296, 44.23911710958462], ""type"": ""Point""}","44.23911710958462,-76.46698547891296"
7938,825 LANCASTER DR,Park,BRIDLE PATH PARK,"{""coordinates"": [-76.59076671891346, 44.25380602327956], ""type"": ""Point""}","44.25380602327956,-76.59076671891346"
7677,211 ONTARIO ST,Monument,CONFDERATION PARK COMMEMORATIVE PLAQUE 1,"{""coordinates"": [-76.48008813165389, 44.22965143501686], ""type"": ""Point""}","44.22965143501686,-76.48008813165389"
7983,4150 MANGAN BLVD,Monument,RIDEAU CANAL MONUMENT,"{""coordinates"": [-76.31026536638836, 44.415114315781906], ""type"": ""Point""}","44.415114315781906,-76.31026536638836"
7408,2 NORTH ST,Monument,IRISH MEMORIAL,"{""coordinates"": [-76.4803084748428, 44.23789733112494], ""type"": ""Point""}","44.23789733112494,-76.4803084748428"
7679,33 BAGOT ST,Monument,CITY PARK PLAQUE (KING ST E),"{""coordinates"": [-76.48827112421364, 44.22405511807431], ""type"": ""Point""}","44.22405511807431,-76.48827112421364"
7410,225 ONTARIO ST,Monument,CONFEDERATION ARCH,"{""coordinates"": [-76.47970849226333, 44.229567647016005], ""type"": ""Point""}","44.229567647016005,-76.47970849226333"
7986,2 MAIN ST,Monument,BARRIEDIELD ROCK GARDEN MEMORIAL,"{""coordinates"": [-76.46029201725607, 44.23950755479524], ""type"": ""Point""}","44.23950755479524,-76.46029201725607"
8113,1180 WOODBINE RD,Soccer Field,WOODBINE PARK SOCCER FIELD 4,"{""coordinates"": [-76.6036031412366, 44.2608182075902], ""type"": ""Point""}","44.2608182075902,-76.6036031412366"
7536,1789 BATH RD,Soccer Field,FRONTENAC SECONDARY SCHOOL SOCCER FIELD,"{""coordinates"": [-76.57650266192961, 44.23619922768544], ""type"": ""Point""}","44.23619922768544,-76.57650266192961"
8115,120 NORMAN ROGERS DR,Soccer Field,CENTENNIAL PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.51875793022161, 44.231481540522864], ""type"": ""Point""}","44.231481540522864,-76.51875793022161"
8116,100 PORTSMOUTH AVE,Soccer Field,ST. LAWRENCE COLLEGE SOCCER FIELD,"{""coordinates"": [-76.52620118767581, 44.2215553342427], ""type"": ""Point""}","44.2215553342427,-76.52620118767581"
7538,1229 CARMIL BLVD,Soccer Field,HIGHGATE PARK MINI SOCCER FIELD,"{""coordinates"": [-76.60686949313185, 44.248952927693615], ""type"": ""Point""}","44.248952927693615,-76.60686949313185"
8042,,Village,ALMONT,"{""coordinates"": [-76.19701403273262, 45.22703172791356], ""type"": ""Point""}","45.22703172791356,-76.19701403273262"
7455,,Village,MOUNT PLEASANT,"{""coordinates"": [-77.0339465963395, 44.242778021078365], ""type"": ""Point""}","44.242778021078365,-77.0339465963395"
7456,,Village,MOUNTAIN GROVE,"{""coordinates"": [-76.84534360620202, 44.73622053292061], ""type"": ""Point""}","44.73622053292061,-76.84534360620202"
8043,,Village,MISSISSIPPI STATION,"{""coordinates"": [-76.66926928895164, 44.92261561832197], ""type"": ""Point""}","44.92261561832197,-76.66926928895164"
7458,,Village,TRAFFORD,"{""coordinates"": [-76.87784230621186, 44.55771440196457], ""type"": ""Point""}","44.55771440196457,-76.87784230621186"
7459,,Village,MYERS CAVE,"{""coordinates"": [-77.11805935906524, 44.84272000764737], ""type"": ""Point""}","44.84272000764737,-77.11805935906524"
7747,,Village,ROBERTSVILLE,"{""coordinates"": [-76.67698550482642, 44.89913124094792], ""type"": ""Point""}","44.89913124094792,-76.67698550482642"
7460,,Village,IVY LEA,"{""coordinates"": [-76.00601210254791, 44.365030720548326], ""type"": ""Point""}","44.365030720548326,-76.00601210254791"
7351,6 KEYES ST,Park,KEYES PARK,"{""coordinates"": [-76.5647829415767, 44.21056868139094], ""type"": ""Point""}","44.21056868139094,-76.5647829415767"
7355,67 FRASER ST,Parkette,FRASER STREET PARKETTE,"{""coordinates"": [-76.49041497602695, 44.24652839812981], ""type"": ""Point""}","44.24652839812981,-76.49041497602695"
7639,219 VAN ORDER DR,Park,LAFLEUR PARK,"{""coordinates"": [-76.5242337337098, 44.23932842750324], ""type"": ""Point""}","44.23932842750324,-76.5242337337098"
7358,86 SUNNY ACRES RD,Park,PATTERSON PARK,"{""coordinates"": [-76.56265483257611, 44.20986868237512], ""type"": ""Point""}","44.20986868237512,-76.56265483257611"
7640,303 GRANDTRUNK EAST AVE,Park,TRILLIUM RIDGE PARK,"{""coordinates"": [-76.55097801744382, 44.25198181335517], ""type"": ""Point""}","44.25198181335517,-76.55097801744382"
7944,480 PORTSMOUTH AVE,Park,MCCULLOUGH PARK (CENTRAL),"{""coordinates"": [-76.52930267855788, 44.23676471926477], ""type"": ""Point""}","44.23676471926477,-76.52930267855788"
7837,1789 BATH RD,Soccer Field,FRONTENAC SECONDARY SCHOOL FOOTBALL FIELD,"{""coordinates"": [-76.57754535957923, 44.235374199616025], ""type"": ""Point""}","44.235374199616025,-76.57754535957923"
7245,750 INNOVATION DR,Soccer Field,J. MACHEN SPORTS FIELDS,"{""coordinates"": [-76.43683200980612, 44.272846084058415], ""type"": ""Point""}","44.272846084058415,-76.43683200980612"
8118,1 LAPPAN'S LN,Soccer Field,NOVELIS SOCCER FIELD,"{""coordinates"": [-76.51276754001964, 44.24257282511395], ""type"": ""Point""}","44.24257282511395,-76.51276754001964"
7838,70 CRAFTSMAN BLVD,Soccer Field,CFB NORTH FIELD SOCCER FIELD,"{""coordinates"": [-76.45493794420175, 44.24780543458659], ""type"": ""Point""}","44.24780543458659,-76.45493794420175"
7248,15 OAK ST,Soccer Field,MAX JACKSON PARK MINI SOCCER FIELD,"{""coordinates"": [-76.5029674673919, 44.250765103625845], ""type"": ""Point""}","44.250765103625845,-76.5029674673919"
7462,,Village,RONALDSON,"{""coordinates"": [-77.02286217777153, 44.69314929969364], ""type"": ""Point""}","44.69314929969364,-77.02286217777153"
7945,416 MCCALLUM DR,Park,GREENWOOD PARK,"{""coordinates"": [-76.45336671067011, 44.2640602731572], ""type"": ""Point""}","44.2640602731572,-76.45336671067011"
7359,201 ARAGON RD,Park,CECIL & WILMA GRAHAM PARK,"{""coordinates"": [-76.44457360635178, 44.312389671682304], ""type"": ""Point""}","44.312389671682304,-76.44457360635178"
7361,205 DOUGLAS AVE,Park,CHAMPLAIN PARK,"{""coordinates"": [-76.50445379550607, 44.25387767299354], ""type"": ""Point""}","44.25387767299354,-76.50445379550607"
7643,68 CLARENCE ST,Park,BOUCHER PARK,"{""coordinates"": [-76.48260979207353, 44.22978455785696], ""type"": ""Point""}","44.22978455785696,-76.48260979207353"
7363,807 LA SALLE BLVD,Park,RAVENSVIEW PARK,"{""coordinates"": [-76.42646747046248, 44.238148079807466], ""type"": ""Point""}","44.238148079807466,-76.42646747046248"
7364,920 KING ST,Monument,LAKE ONTARIO PARK MEMORIAL,"{""coordinates"": [-76.53066541278321, 44.21895175209984], ""type"": ""Point""}","44.21895175209984,-76.53066541278321"
7644,2563 PERTH RD,Cemetery,GLENHAVEN MEMORIAL GARDENS,"{""coordinates"": [-76.50495099856855, 44.325730501376434], ""type"": ""Point""}","44.325730501376434,-76.50495099856855"
7842,50 NEWCOURT PL,Soccer Field,NEWCOURT FIELDS,"{""coordinates"": [-76.52865964020279, 44.22847941955844], ""type"": ""Point""}","44.22847941955844,-76.52865964020279"
7843,4075 BATH RD,Soccer Field,COLLINS BAY PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.61135547835954, 44.24208279993683], ""type"": ""Point""}","44.24208279993683,-76.61135547835954"
7540,56 FRANCIS ST,Soccer Field,PORTSMOUTH SOCCER FIELDS 2,"{""coordinates"": [-76.52252726482753, 44.2259130472384], ""type"": ""Point""}","44.2259130472384,-76.52252726482753"
7541,,Village,CLYDE FORKS,"{""coordinates"": [-76.67701433155099, 45.13203191365838], ""type"": ""Point""}","45.13203191365838,-76.67701433155099"
7542,,Village,BARDOLPH,"{""coordinates"": [-77.04007108649232, 44.1511852898151], ""type"": ""Point""}","44.1511852898151,-77.04007108649232"
7165,,Village,KEPLER,"{""coordinates"": [-76.58451381799321, 44.346118956719536], ""type"": ""Point""}","44.346118956719536,-76.58451381799321"
7465,,Town,TAMWORTH,"{""coordinates"": [-77.00411418267011, 44.489039138532526], ""type"": ""Point""}","44.489039138532526,-77.00411418267011"
7365,914 15 HWY,Library,KINGSTON FRONTENAC LIBRARY - PITTSBURGH BRANCH,"{""coordinates"": [-76.461233546483, 44.259497670395916], ""type"": ""Point""}","44.259497670395916,-76.461233546483"
7879,1753 HWY 2,Marina,TREASURE ISLAND MARINA,"{""coordinates"": [-76.37761249089347, 44.26361758114547], ""type"": ""Point""}","44.26361758114547,-76.37761249089347"
8427,2081 JOYCEVILLE RD,Communication Tower,2081 JOYCEVILL RD CELL TOWER,"{""coordinates"": [-76.32742342848593, 44.322041764045686], ""type"": ""Point""}","44.322041764045686,-76.32742342848593"
8141,1913 UNITY RD,Communication Tower,1913 UNITY RD CELL TOWER,"{""coordinates"": [-76.5311860570028, 44.315531232433436], ""type"": ""Point""}","44.315531232433436,-76.5311860570028"
8740,1959 BUR BROOK RD,Communication Tower,1959 BUR BROOK RD CELL TOWER,"{""coordinates"": [-76.52974547015585, 44.29697554318888], ""type"": ""Point""}","44.29697554318888,-76.52974547015585"
8428,1165 COLLINS BAY RD,Communication Tower,1165 COLLINS BAY RD CELL TOWER,"{""coordinates"": [-76.6108395015603, 44.258929094245055], ""type"": ""Point""}","44.258929094245055,-76.6108395015603"
8742,3260 COLLINS BAY RD,Communication Tower,3260 COLLINS BAY RD NORTH CELL TOWER,"{""coordinates"": [-76.60490805758556, 44.2645904345153], ""type"": ""Point""}","44.2645904345153,-76.60490805758556"
8429,766 MAPLE ST,Cell Antenna,766 MAPLE ST CELL ANTENNA,"{""coordinates"": [-76.48648927091025, 44.256657948088765], ""type"": ""Point""}","44.256657948088765,-76.48648927091025"
8703,455 ST. MARTHA ST,Soccer Field,ST. MARTHA ES MINI SOCCER FIELD,"{""coordinates"": [-76.44967649074357, 44.26494624750712], ""type"": ""Point""}","44.26494624750712,-76.44967649074357"
8394,355 WATERLOO DR,Soccer Field,ST. MARGUERITE BOURGEOYS ELEMENTARY SCHOOL MINI SOCCERFIELD 3,"{""coordinates"": [-76.5528948478663, 44.25270705267855], ""type"": ""Point""}","44.25270705267855,-76.5528948478663"
9142,2789 WOODBURN RD,Driving Range,COLONNADE GOLF & COUNTRY CLUB (DRIVING RANGE),"{""coordinates"": [-76.31378896201203, 44.344836162748514], ""type"": ""Point""}","44.344836162748514,-76.31378896201203"
9360,3513 BREWER'S MILLS RD,Outdoor Rink (Community),JOHN BREWER PARK OUTDOOR HOCKEY RINK,"{""coordinates"": [-76.2816436764957, 44.41072998606056], ""type"": ""Point""}","44.41072998606056,-76.2816436764957"
9183,33 BAGOT ST,Splash Pad,CITY PARK SPLASH PAD,"{""coordinates"": [-76.48812266959354, 44.22525008130515], ""type"": ""Point""}","44.22525008130515,-76.48812266959354"
8613,JOHN COUNTER BV / LEROY GRANT DR,Bus Transfer Station,BUS TERMINAL TRANSFER POINT,"{""coordinates"": [-76.50601329470967, 44.25914617831108], ""type"": ""Point""}","44.25914617831108,-76.50601329470967"
8896,1030 SUNNYSIDE RD,Monument,CATARAQUI COMMUNITY CENTRE SIGN,"{""coordinates"": [-76.55040594334643, 44.27975785695751], ""type"": ""Point""}","44.27975785695751,-76.55040594334643"
8316,,Village,KINGSTON MILLS,"{""coordinates"": [-76.4298938881863, 44.29444804937263], ""type"": ""Point""}","44.29444804937263,-76.4298938881863"
8430,700 BARBARA AV,Communication Tower,700 BARBARA AV CELL ANTENNA,"{""coordinates"": [-76.49741785587872, 44.25016132455389], ""type"": ""Point""}","44.25016132455389,-76.49741785587872"
9030,725 HWY 15,Cell Antenna,725 HWY 15 CELL ANTENNA,"{""coordinates"": [-76.45861390068859, 44.25182848841602], ""type"": ""Point""}","44.25182848841602,-76.45861390068859"
8743,100 PORTSMOUTH AV,Cell Antenna,ST LAWRENCE COLLEGE CELL ANTENNA,"{""coordinates"": [-76.52691472689189, 44.22346360489654], ""type"": ""Point""}","44.22346360489654,-76.52691472689189"
9031,36 CLIFF CR,Communication Tower,36 CLIFF CR CELL TOWER,"{""coordinates"": [-76.51486875472322, 44.232321585806815], ""type"": ""Point""}","44.232321585806815,-76.51486875472322"
8432,75 BADER LN,Cell Antenna,75 BADER LN CELL ANTENNA,"{""coordinates"": [-76.49847717650927, 44.22521166666926], ""type"": ""Point""}","44.22521166666926,-76.49847717650927"
8744,STUART ST,Cell Antenna,KGH CELL ANTENNA,"{""coordinates"": [-76.49338396440706, 44.22357331919377], ""type"": ""Point""}","44.22357331919377,-76.49338396440706"
9418,211ONTARIO ST,Monument,CONFEDERATION PARK (ROYAL REGEMENT OF NEW YORK) PLAQUE,"{""coordinates"": [-76.48021219851987, 44.229546990590315], ""type"": ""Point""}","44.229546990590315,-76.48021219851987"
9147,61 ONTARIO ST,Monument,MARINE MUSEUM OF THE GREAT LAKES PLAQUE,"{""coordinates"": [-76.48359835963518, 44.22563155768949], ""type"": ""Point""}","44.22563155768949,-76.48359835963518"
9423,201 ARAGON RD,Monument,GRAHAM MONUMENT,"{""coordinates"": [-76.44626612488575, 44.31167251235052], ""type"": ""Point""}","44.31167251235052,-76.44626612488575"
9150,68 CLARENCE ST,Monument,BOUCHER PARK WW1 MEMORIAL PLAQUE,"{""coordinates"": [-76.48261492527531, 44.22983789737536], ""type"": ""Point""}","44.22983789737536,-76.48261492527531"
9188,138 GREENLEES DR,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.45367025464792, 44.26594956959072], ""type"": ""Point""}","44.26594956959072,-76.45367025464792"
9191,303 YORK ST,Monument,WAR MEMORIAL WALL,"{""coordinates"": [-76.49936940036028, 44.238941527023414], ""type"": ""Point""}","44.238941527023414,-76.49936940036028"
9396,1280 COVERDALE DR,Off-Leash Dog Park,ROTARY PARK (OFF-LEASH DOG PARK),"{""coordinates"": [-76.60661590952145, 44.23679777766023], ""type"": ""Point""}","44.23679777766023,-76.60661590952145"
9397,649 BROCK ST,Community Garden,SUNNYSIDE COMMUNITY GARDEN,"{""coordinates"": [-76.50559595739603, 44.23317652097347], ""type"": ""Point""}","44.23317652097347,-76.50559595739603"
8900,268 MAIN ST,Place of Worship,ST. MARK'S ANGLICAN CHURCH,"{""coordinates"": [-76.46146872415582, 44.243343738166516], ""type"": ""Point""}","44.243343738166516,-76.46146872415582"
